"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
198515370,58921.56214,,,15.45,atlaso,ATLAS,,2398.83291901949
198515371,58925.451023,,,18.11,atlaso,ATLAS,,207.01413487910415
198515372,58925.471463,,,19.4,atlaso,ATLAS,,63.09573444801933
198515373,58925.474762,,,19.49,atlaso,ATLAS,,58.07644175213124
198515374,58925.481933,,,19.54,atlaso,ATLAS,,55.462571295791044
198515375,58930.487445,,,19.67,atlasc,ATLAS,,49.20395356814496
198515376,58930.494425,,,19.43,atlasc,ATLAS,,61.376200516479365
198515377,58930.516193,,,18.4,atlasc,ATLAS,,158.48931924611142
198515378,58930.529653,,,17.76,atlasc,ATLAS,,285.7590543374941
198515379,58931.464525,,,19.74,atlasc,ATLAS,,46.13175745603795
198515380,58931.468089,,,19.74,atlasc,ATLAS,,46.13175745603795
198515381,58931.48182,,,19.71,atlasc,ATLAS,,47.424198526024384
198515382,58931.487095,,,19.73,atlasc,ATLAS,,46.55860935229582
198515383,58933.426414,,,19.49,atlaso,ATLAS,,58.07644175213124
198515384,58933.433307,,,19.53,atlaso,ATLAS,,55.975760149510904
198515385,58933.436117,,,19.37,atlaso,ATLAS,,64.86344335482372
198515386,58933.447496,,,19.32,atlaso,ATLAS,,67.92036326171836
198515387,58934.40216,,,19.07,atlasc,ATLAS,,85.50667128846823
198515388,58934.410373,,,17.91,atlasc,ATLAS,,248.8857318282388
198515389,58934.416577,,,15.95,atlasc,ATLAS,,1513.5612484362073
198515390,58934.426641,,,17.3,atlasc,ATLAS,,436.5158322401652
198515391,58936.456552,,,19.48,atlaso,ATLAS,,58.61381645140278
198515392,58936.459987,,,19.61,atlaso,ATLAS,,51.99959965335157
198515393,58936.465161,,,19.45,atlaso,ATLAS,,60.255958607435744
198515394,58936.47584,,,19.6,atlaso,ATLAS,,52.48074602497712
198515395,58937.436733,,,19.61,atlaso,ATLAS,,51.99959965335157
198515396,58937.440221,,,19.62,atlaso,ATLAS,,51.52286445817554
198515397,58937.454331,,,19.68,atlaso,ATLAS,,48.7528490103386
198515398,58937.463103,,,19.69,atlaso,ATLAS,,48.30588020397716
198515399,58941.342503,,,19.53,atlaso,ATLAS,,55.975760149510904
198515400,58941.349855,,,19.54,atlaso,ATLAS,,55.462571295791044
198515401,58941.368018,,,19.18,atlaso,ATLAS,,77.26805850957018
198515402,58941.371412,,,19.15,atlaso,ATLAS,,79.43282347242817
198515403,58941.371872,,,18.37,atlaso,ATLAS,,162.92960326397198
198515404,58941.375392,,,18.19,atlaso,ATLAS,,192.30917289101535
198515405,58943.46533,,,18.62,atlaso,ATLAS,,129.41958414499837
198515406,58943.475517,,,18.63,atlaso,ATLAS,,128.23305826560218
198515407,58943.475974,,,18.76,atlaso,ATLAS,,113.76272858234275
198515408,58943.481442,,,18.7,atlaso,ATLAS,,120.22644346174118
198515409,58943.487796,,,17.83,atlaso,ATLAS,,267.91683248190344
198515410,58943.498638,,,17.15,atlaso,ATLAS,,501.18723362727246
198515411,58948.382304,,,18.69,atlaso,ATLAS,,121.3388850464975
198515412,58948.385012,,,18.61,atlaso,ATLAS,,130.61708881318404
198515413,58948.388725,,,18.64,atlaso,ATLAS,,127.05741052085394
198515414,58948.398333,,,18.7,atlaso,ATLAS,,120.22644346174118
198515415,58948.400638,,,18.59,atlaso,ATLAS,,133.04544179780902
198515416,58948.404957,,,18.54,atlaso,ATLAS,,139.3156802945302
198515417,58948.406796,,,18.55,atlaso,ATLAS,,138.03842646028824
198515418,58948.409125,,,18.7,atlaso,ATLAS,,120.22644346174118
198515419,58949.416769,,,19,atlaso,ATLAS,,91.20108393559087
198515420,58949.419554,,,19.14,atlaso,ATLAS,,80.16780633876778
198515421,58949.421858,,,19.1,atlaso,ATLAS,,83.17637711026691
198515422,58949.425146,,,19.1,atlaso,ATLAS,,83.17637711026691
198515423,58949.42699,,,19.09,atlaso,ATLAS,,83.94599865193965
198515424,58949.430236,,,18.99,atlaso,ATLAS,,92.04495717531717
198515425,58949.435816,,,19.02,atlaso,ATLAS,,89.53647655495932
198515426,58949.440968,,,18.99,atlaso,ATLAS,,92.04495717531717
198515427,58950.437909,,,18.81,atlaso,ATLAS,,108.64256236170655
198515428,58950.441175,,,18.11,atlaso,ATLAS,,207.01413487910415
198515429,58950.447223,,,19.05,atlaso,ATLAS,,87.09635899560791
198515430,58950.458768,,,17.38,atlaso,ATLAS,,405.5085354483839
198515431,58951.423795,,,19.28,atlaso,ATLAS,,70.46930689671453
198515432,58951.427095,,,19.31,atlaso,ATLAS,,68.54882264526617
198515433,58951.435866,,,19.27,atlaso,ATLAS,,71.12135136533284
198515434,58951.45195,,,18.65,atlaso,ATLAS,,125.89254117941675
198515435,58952.425228,,,19.59,atlaso,ATLAS,,52.96634438916573
198515436,58952.428458,,,19.49,atlaso,ATLAS,,58.07644175213124
198515437,58952.434116,,,19.54,atlaso,ATLAS,,55.462571295791044
198515438,58952.444078,,,19.48,atlaso,ATLAS,,58.61381645140278
198515439,58953.445229,,,19.67,atlaso,ATLAS,,49.20395356814496
198515440,58953.448495,,,19.66,atlaso,ATLAS,,49.65923214503355
198515441,58953.458692,,,19.24,atlaso,ATLAS,,73.11390834834177
198515442,58953.470693,,,19.35,atlaso,ATLAS,,66.06934480075944
198515443,58956.374275,,,19.68,atlaso,ATLAS,,48.7528490103386
198515444,58956.37709,,,19.66,atlaso,ATLAS,,49.65923214503355
198515445,58956.382229,,,19.7,atlaso,ATLAS,,47.863009232263806
198515446,58956.399763,,,19.64,atlaso,ATLAS,,50.58246620031132
198515447,58957.341194,,,19.67,atlaso,ATLAS,,49.20395356814496
198515448,58957.350093,,,19.45,atlaso,ATLAS,,60.255958607435744
198515449,58957.358435,,,19.44,atlaso,ATLAS,,60.81350012787164
198515450,58957.362241,,,19.5,atlaso,ATLAS,,57.54399373371564
198515451,58958.374201,,,19.73,atlasc,ATLAS,,46.55860935229582
198515452,58958.376983,,,19.74,atlasc,ATLAS,,46.13175745603795
198515453,58958.383068,,,19.71,atlasc,ATLAS,,47.424198526024384
198515454,58958.395475,,,19.69,atlasc,ATLAS,,48.30588020397716
198515455,58959.380681,,,19.66,atlasc,ATLAS,,49.65923214503355
198515456,58959.3856,,,19.66,atlasc,ATLAS,,49.65923214503355
198515457,58959.388731,,,19.69,atlasc,ATLAS,,48.30588020397716
198515458,58959.401436,,,19.69,atlasc,ATLAS,,48.30588020397716
198515459,58961.368692,,,19.56,atlaso,ATLAS,,54.450265284242114
198515460,58961.372696,,,19.59,atlaso,ATLAS,,52.96634438916573
198515461,58961.380685,,,19.66,atlaso,ATLAS,,49.65923214503355
198515462,58961.392879,,,19.62,atlaso,ATLAS,,51.52286445817554
198515463,58963.402173,,,15.54,atlasc,ATLAS,,2208.004733018899
198515464,58965.332744,,,19.47,atlaso,ATLAS,,59.1561634175474
198515465,58965.350616,,,19.52,atlaso,ATLAS,,56.49369748123023
198515466,58965.358037,,,19.49,atlaso,ATLAS,,58.07644175213124
198515467,58965.362546,,,19.27,atlaso,ATLAS,,71.12135136533284
198515468,58967.351388,,,19.62,atlaso,ATLAS,,51.52286445817554
198515469,58967.356535,,,19.63,atlaso,ATLAS,,51.05049999754062
198515470,58967.369529,,,19.61,atlaso,ATLAS,,51.99959965335157
198515471,58967.373928,,,19.65,atlaso,ATLAS,,50.11872336272725
198515472,58968.366223,,,19.64,atlaso,ATLAS,,50.58246620031132
198515473,58968.371321,,,19.62,atlaso,ATLAS,,51.52286445817554
198515474,58968.374998,,,19.68,atlaso,ATLAS,,48.7528490103386
198515475,58968.388008,,,19.66,atlaso,ATLAS,,49.65923214503355
