"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
201116637,58432.279224,18.344,0.059,19.55,atlasc,ATLAS,166.87835113653873,9.068337846621914
201116638,58432.291397,18.71,0.157,18.8,atlasc,ATLAS,119.12420080273726,17.225638644145725
617974031,58433.10043979995,18.253900573418207,0.11229900270700453,18.96984661390332,ztfr,ZTF,181.31752014160165,18.753889384894453
617974032,58433.116388900205,18.20599986980681,0.07393000274896622,19.375833853033082,ztfr,ZTF,189.496002197266,12.903171048332943
617974033,58433.139872699976,18.384800134249026,0.12718699872493744,18.96557912522057,ztfg,ZTF,160.72370910644545,18.827746643801543
617974034,58433.1579167,18.413300101687895,0.11154399812221524,19.13657037315677,ztfg,ZTF,156.5596923828129,16.08428820613327
617974035,58434.12950230017,18.36599962857128,0.1278160065412521,18.941422306634756,ztfg,ZTF,163.53102111816443,19.251344823297362
617974036,58434.15878470009,18.531000110132172,0.1036190018057823,19.3342873885315,ztfg,ZTF,140.47529602050778,13.406488508191027
617974037,58434.17880789982,18.150100814186736,0.08009099960327147,19.233027318131732,ztfr,ZTF,199.5077056884768,14.716992495156783
617974038,58434.20630790014,18.246599569721763,0.09047099947929381,19.1972118882733,ztfr,ZTF,182.54089355468741,15.210561288609641
617974039,58434.22939810017,18.018900285099598,0.10047300159931181,18.855662632030125,ztfi,ZTF,225.1333770751954,20.833629804187677
201116639,58434.264071,18.164,0.085,19.04,atlaso,ATLAS,196.96996148999193,15.42036330121187
201116640,58434.272002,18.206,0.088,19.05,atlaso,ATLAS,189.4959794743547,15.35883773670241
201116641,58434.279932,18.182,0.106,19,atlaso,ATLAS,193.73139245819553,18.913919891934935
201116642,58434.29007,18.378,0.11500000000000002,18.97,atlaso,ATLAS,161.73350557998498,17.13063731336257
617974040,58435.0824190001,18.153099521836566,0.13694700598716733,18.65360395617198,ztfr,ZTF,198.95744323730426,25.095070101563362
617974113,58435.10008100001,18.200199153620332,0.11299700289964675,18.90941763137943,ztfr,ZTF,190.51112365722645,19.82727102400183
617974041,58435.10099539999,18.151800218148654,0.11899799853563309,18.804836864940235,ztfr,ZTF,199.19567871093767,21.83208681783725
617974042,58435.1344444002,18.397499475587296,0.12123599648475647,19.030306298567535,ztfg,ZTF,158.85475158691403,17.73811541015002
617974114,58435.15363429999,18.47010088562713,0.10183700174093245,19.292222663602768,ztfg,ZTF,148.57975769042952,13.9360896102367
617974043,58435.15454859985,18.444401166101166,0.09177000075578688,19.379535116989942,ztfg,ZTF,152.13864135742153,12.859259156293163
617974044,58435.178460599855,18.452354787011565,0.136994794011116,18.95248041688354,ztfg,ZTF,151.02821350097656,19.05626698986453
617974045,58435.178460599855,,,19.86669921875,ztfg,ZTF,,41.05067593029015
617974046,58436.101793999784,18.24990109105801,0.13341400027275085,18.77878336462829,ztfr,ZTF,181.9866638183593,22.362309288293826
