name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,model_luminosity_cgs,time_years
ZTF20aamksoq,58884.749,ZTF20aamksoq_VLASS2.2,59506.0,VLASS2.2,0.37,0.163,621.2509999999966,SN Ia,0.07882,upper_limit,6.052067077923086e+28,6.101232006997331e+27,1.702057534246566
ZTF20aamkyyx,58888.799,ZTF20aamkyyx_VLASS2.2,59491.0,VLASS2.2,0.39,0.152,602.2010000000009,SN Ia,0.0497,upper_limit,2.435384418890044e+28,6.20768787196051e+27,1.6498657534246601
ZTF20aammbrw,58885.759,ZTF20aammbrw_VLASS2.1,59072.0,VLASS2.1,0.48,0.144,186.2410000000018,SN Ia,0.06297,upper_limit,4.902633892541483e+28,7.638980265781052e+27,0.5102493150684981
ZTF20aammbrw,58885.759,ZTF20aammbrw_VLASS3.1,59967.0,VLASS3.1,0.314,0.135,1081.2410000000018,SN Ia,0.06297,upper_limit,3.2071396713708866e+28,0.0,2.962304109589046
ZTF20aammgop,58890.779,ZTF20aammgop_VLASS2.2,59610.0,VLASS2.2,0.399,0.153,719.2209999999977,SN Ia,0.03823,upper_limit,1.4501589169313753e+28,5.624012668866725e+27,1.9704684931506786
ZTF20aammhli,58893.889,ZTF20aammhli_VLASS3.1,59983.0,VLASS3.1,0.314,0.119,1089.1109999999971,SN Ia,0.015,upper_limit,1.6977650079599518e+27,0.0,2.9838657534246495
ZTF20aammicx,58884.909,ZTF20aammicx_VLASS2.1,59101.0,VLASS2.1,0.3,0.13,216.09100000000035,SN Ia,0.08,upper_limit,5.063252356441337e+28,8.091452885850697e+27,0.5920301369863024
ZTF20aammicx,58884.909,ZTF20aammicx_VLASS3.1,59968.0,VLASS3.1,0.325,0.149,1083.0910000000003,SN Ia,0.08,upper_limit,5.4851900528114485e+28,0.0,2.967372602739727
ZTF20aammnnm,58888.649,ZTF20aammnnm_VLASS2.2,59546.0,VLASS2.2,0.343,0.188,657.3510000000024,SN Ia,0.11,upper_limit,1.139178989057359e+29,5.920954490613364e+27,1.800961643835623
ZTF20aamntsk,58893.619,ZTF20aamntsk_VLASS3.1,59985.0,VLASS3.1,0.301,0.115,1091.3810000000012,SN Ia,0.08015,upper_limit,5.100240898923832e+28,0.0,2.9900849315068525
ZTF20aamnvij,58893.679,ZTF20aamnvij_VLASS2.2,59527.0,VLASS2.2,0.374,0.142,633.3209999999963,SN Ia,0.07,upper_limit,4.766863488853361e+28,6.03737193408711e+27,1.73512602739725
ZTF20aamovgw,58890.519,ZTF20aamovgw_VLASS2.2,59526.0,VLASS2.2,1.926,0.187,635.4809999999998,SN Ia,0.11,detection,6.396672690741903e+29,6.032785245285893e+27,1.7410438356164377
ZTF20aamqslk,58889.749,ZTF20aamqslk_VLASS2.2,59554.0,VLASS2.2,1.13,0.16,664.2509999999966,SN Ia,0.0864,detection,2.2439123629165972e+29,5.886231880313351e+27,1.819865753424648
ZTF20aamqxyi,58890.559,ZTF20aamqxyi_VLASS2.2,59621.0,VLASS2.2,0.341,0.108,730.4409999999989,SN Ia,0.04664,upper_limit,1.8670856626677474e+28,5.57278437733102e+27,2.0012082191780793
ZTF20aamsjws,58894.609,ZTF20aamsjws_VLASS2.2,59535.0,VLASS2.2,0.334,0.117,640.390999999996,SN Ia,0.03023,upper_limit,7.502290186710371e+27,6.008069534230724e+27,1.754495890410948
ZTF20aamttmo,58894.929,ZTF20aamttmo_VLASS2.2,59502.0,VLASS2.2,0.349,0.128,607.0709999999963,SN Ia,0.05,upper_limit,2.206689014431667e+28,6.181432373230884e+27,1.663208219178072
ZTF20aamttni,58894.899,ZTF20aamttni_VLASS2.2,59490.0,VLASS2.2,0.289,0.112,595.1010000000024,SN Ia,0.05351,upper_limit,2.1033349829337904e+28,6.246575428490949e+27,1.6304136986301436
ZTF20aamujvi,58885.509,ZTF20aamujvi_VLASS2.1,59092.0,VLASS2.1,0.39,0.158,206.4910000000018,SN Ia,0.03,upper_limit,8.624457127761156e+27,7.992177506872822e+27,0.5657287671232926
ZTF20aamujvi,58885.509,ZTF20aamujvi_VLASS3.1,60022.0,VLASS3.1,0.387,0.136,1136.4910000000018,SN Ia,0.03,upper_limit,8.558115149855301e+27,0.0,3.1136739726027445
ZTF20aamuqwn,58895.529,ZTF20aamuqwn_VLASS3.1,60013.0,VLASS3.1,0.404,0.139,1117.4709999999975,SN Ia,0.01500,upper_limit,2.1843855516427407e+27,0.0,3.061564383561637
ZTF20aamurxn,58890.509,ZTF20aamurxn_VLASS2.1,59152.0,VLASS2.1,0.359,0.122,261.4910000000018,SN Ia,0.1,upper_limit,9.725119075687024e+28,8.201748021923287e+27,0.7164136986301419
ZTF20aamurxn,58890.509,ZTF20aamurxn_VLASS3.1,60107.0,VLASS3.1,0.286,0.119,1216.4910000000018,SN Ia,0.1,upper_limit,7.7475878987367375e+28,0.0,3.3328520547945253
ZTF20aamwfea,58882.629,ZTF20aamwfea_VLASS3.1,60113.0,VLASS3.1,0.306,0.129,1230.3709999999992,SN Ia,0.03,upper_limit,6.766881746397214e+27,0.0,3.3708794520547922
ZTF20aanadlu,58882.909,ZTF20aanadlu_VLASS3.1,59988.0,VLASS3.1,0.339,0.14,1105.0910000000003,SN Ia,0.017,upper_limit,2.36136594446846e+27,0.0,3.027646575342467
ZTF20aanafck,58882.909,ZTF20aanafck_VLASS2.1,59097.0,VLASS2.1,0.353,0.12,214.09100000000035,SN Ia,0.09,upper_limit,7.643037947755277e+28,8.073292269697897e+27,0.5865506849315079
ZTF20aanafck,58882.909,ZTF20aanafck_VLASS3.1,59988.0,VLASS3.1,0.298,0.121,1105.0910000000003,SN Ia,0.09,upper_limit,6.452196341164512e+28,0.0,3.027646575342467
ZTF20aanafwi,58894.919,ZTF20aanafwi_VLASS2.1,59045.0,VLASS2.1,0.3,0.148,150.0809999999983,SN Ia,0.08,upper_limit,5.063252356441337e+28,6.259576883416154e+27,0.4111808219178036
ZTF20aanafwi,58894.919,ZTF20aanafwi_VLASS3.1,60058.0,VLASS3.1,0.385,0.135,1163.0809999999983,SN Ia,0.08,upper_limit,6.497840524099715e+28,0.0,3.1865232876712284
ZTF20aanaibf,58893.889,ZTF20aanaibf_VLASS2.2,59549.0,VLASS2.2,0.448,0.127,655.1109999999971,SN Ia,0.053,upper_limit,3.196366492449734e+28,5.932633348331699e+27,1.7948246575342388
ZTF20aanbfbf,58894.559,ZTF20aanbfbf_VLASS2.2,59511.0,VLASS2.2,0.375,0.126,616.4409999999989,SN Ia,0.065,upper_limit,4.092689841799264e+28,6.134102270932523e+27,1.6888794520547914
ZTF20aanbvqg,58894.549,ZTF20aanbvqg_VLASS2.1,59137.0,VLASS2.1,0.453,0.157,242.45100000000093,SN Ia,0.045,upper_limit,2.303539283049888e+28,8.210365998249008e+27,0.6642493150684957
ZTF20aanbvqg,58894.549,ZTF20aanbvqg_VLASS3.1,60034.0,VLASS3.1,0.402,0.123,1139.451000000001,SN Ia,0.045,upper_limit,2.0442004233687745e+28,0.0,3.1217835616438383
ZTF20aandwrl,58890.709,ZTF20aandwrl_VLASS2.2,59534.0,VLASS2.2,0.281,0.087,643.2909999999974,SN Ia,0.09815,upper_limit,7.315124541609754e+28,5.993479668765871e+27,1.762441095890404
ZTF20aannodx,58896.649,ZTF20aannodx_VLASS2.1,59102.0,VLASS2.1,0.478,0.167,205.3510000000024,SN Ia,0.09,upper_limit,1.0349496144552472e+29,7.978391243548627e+27,0.5626054794520613
ZTF20aannodx,58896.649,ZTF20aannodx_VLASS3.1,59992.0,VLASS3.1,0.412,0.134,1095.3510000000024,SN Ia,0.09,upper_limit,8.920486216643553e+28,0.0,3.000961643835623
ZTF20aansktb,58896.729,ZTF20aansktb_VLASS2.1,59131.0,VLASS2.1,0.276,0.125,234.27100000000064,SN Ia,0.1,upper_limit,7.476693216962728e+28,8.192680074424119e+27,0.6418383561643853
ZTF20aansktb,58896.729,ZTF20aansktb_VLASS3.1,59962.0,VLASS3.1,0.273,0.108,1065.2710000000006,SN Ia,0.1,upper_limit,7.395424812430523e+28,0.0,2.9185506849315086
ZTF20aansmlm,58889.819,ZTF20aansmlm_VLASS2.2,59626.0,VLASS2.2,0.339,0.149,736.1809999999969,SN Ia,0.07,upper_limit,4.320766638292218e+28,5.547292688031311e+27,2.016934246575334
ZTF20aansmsj,58893.739,ZTF20aansmsj_VLASS2.2,59535.0,VLASS2.2,0.302,0.13,641.2609999999986,SN Ia,0.11,upper_limit,1.0030089058172664e+29,6.003720460376261e+27,1.7568794520547908
ZTF20aanvliy,58888.819,ZTF20aanvliy_VLASS2.2,59542.0,VLASS2.2,0.464,0.132,653.1809999999969,SN Ia,0.083,upper_limit,8.463983025238624e+28,5.942785238441577e+27,1.7895369863013613
ZTF20aanvpzo,58893.899,ZTF20aanvpzo_VLASS2.2,59547.0,VLASS2.2,0.499,0.16,653.1010000000024,SN Ia,0.03705,upper_limit,1.700466287667238e+28,5.943207064726822e+27,1.7893178082191845
ZTF20aanvqhk,58894.919,ZTF20aanvqhk_VLASS2.2,59490.0,VLASS2.2,3.463,0.275,595.0809999999983,SN Ia,0.08164,detection,6.1003762343480845e+29,6.246686732847913e+27,1.6303589041095845
ZTF20aanvsds,58895.909,ZTF20aanvsds_VLASS2.1,59063.0,VLASS2.1,0.436,0.15,167.09100000000035,SN Ia,0.075,upper_limit,6.42342233281441e+28,7.052413944343457e+27,0.4577835616438366
ZTF20aanvsds,58895.909,ZTF20aanvsds_VLASS3.1,59984.0,VLASS3.1,0.323,0.123,1088.0910000000003,SN Ia,0.075,upper_limit,4.758636269493244e+28,0.0,2.9810712328767135
ZTF20aanyxvu,58902.559,ZTF20aanyxvu_VLASS2.2,59504.0,VLASS2.2,0.539,0.121,601.4409999999989,SN Ia,0.04,detection,2.1500819532410427e+28,6.211805745766079e+27,1.6477835616438326
ZTF20aaodkvl,58895.909,ZTF20aaodkvl_VLASS3.1,60002.0,VLASS3.1,0.375,0.096,1106.0910000000003,SN Ia,0.026,upper_limit,6.192239614812227e+27,0.0,3.0303863013698638
ZTF20aaogrqe,58899.499,ZTF20aaogrqe_VLASS2.2,59531.0,VLASS2.2,0.313,0.118,631.5009999999966,SN Ia,0.09,upper_limit,6.776971324780176e+28,6.034849079093847e+27,1.7301397260273879
ZTF20aaolusw,59857.699,ZTF20aaolusw_VLASS3.1,60077.0,VLASS3.1,0.358,0.135,219.30099999999948,SN Ia,0.059,upper_limit,3.1922131277066226e+28,8.117387234756345e+27,0.6008246575342452
ZTF20aaomeaa,58893.539,ZTF20aaomeaa_VLASS2.1,59065.0,VLASS2.1,0.366,0.129,171.4609999999957,SN Ia,0.03,upper_limit,8.093721304514315e+27,7.212801813093916e+27,0.46975616438354983
ZTF20aaomeaa,58893.539,ZTF20aaomeaa_VLASS3.1,59987.0,VLASS3.1,0.314,0.114,1093.4609999999957,SN Ia,0.03,upper_limit,6.943793687479494e+27,0.0,2.9957835616438238
ZTF20aaoojli,58902.549,ZTF20aaoojli_VLASS2.2,59547.0,VLASS2.2,0.302,0.106,644.4510000000009,SN Ia,0.05106,upper_limit,1.9943402319991937e+28,5.98761755197298e+27,1.7656191780821944
ZTF20aaormnl,58899.609,ZTF20aaormnl_VLASS2.1,59133.0,VLASS2.1,0.35,0.135,233.390999999996,SN Ia,0.09,upper_limit,7.578082951032146e+28,8.190544469737371e+27,0.6394273972602631
ZTF20aaormnl,58899.609,ZTF20aaormnl_VLASS3.1,59960.0,VLASS3.1,0.595,0.205,1060.390999999996,SN Ia,0.09,upper_limit,1.2882741016754645e+29,0.0,2.905180821917797
ZTF20aaosoct,58902.629,ZTF20aaosoct_VLASS2.2,59489.0,VLASS2.2,0.211,0.092,586.3709999999992,SN Ia-91T,0.059,upper_limit,1.8814440501287637e+28,6.295114117703374e+27,1.6064958904109568
ZTF20aaosuzy,58903.689,ZTF20aaosuzy_VLASS2.1,59084.0,VLASS2.1,0.374,0.162,180.3110000000015,SN Ia,0.11,upper_limit,1.2421368568730385e+29,7.487964200017043e+27,0.49400273972603154
ZTF20aaosuzy,58903.689,ZTF20aaosuzy_VLASS3.1,60003.0,VLASS3.1,0.321,0.122,1099.3110000000015,SN Ia,0.11,upper_limit,1.0661121151236507e+29,0.0,3.0118109589041135
ZTF20aaowuim,58902.799,ZTF20aaowuim_VLASS3.1,59960.0,VLASS3.1,0.518,0.209,1057.201000000001,SN Ia,0.0267,upper_limit,9.029636420837184e+27,0.0,2.8964410958904137
ZTF20aapadwx,58901.809,ZTF20aapadwx_VLASS2.1,59099.0,VLASS2.1,0.405,0.146,197.1909999999989,SN Ia,0.0375,upper_limit,1.4147904943158752e+28,7.858773413000749e+27,0.5402493150684902
ZTF20aapadwx,58901.809,ZTF20aapadwx_VLASS3.1,59987.0,VLASS3.1,0.276,0.112,1085.190999999999,SN Ia,0.0375,upper_limit,9.641535220523004e+27,0.0,2.973126027397257
ZTF20aapcmur,58901.879,ZTF20aapcmur_VLASS2.1,59068.0,VLASS2.1,0.351,0.127,166.1209999999992,SN Ia,0.04218,upper_limit,1.5618249096431692e+28,7.014625952518011e+27,0.4551260273972581
ZTF20aapcmur,58901.879,ZTF20aapcmur_VLASS3.1,59965.0,VLASS3.1,0.257,0.117,1063.1209999999992,SN Ia,0.04218,upper_limit,1.1435584096247708e+28,0.0,2.9126602739726004
ZTF20aaporoa,58905.779,ZTF20aaporoa_VLASS2.2,59610.0,VLASS2.2,0.544,0.156,704.2209999999977,SN Ia,0.037,upper_limit,1.8486806275943575e+28,5.694831177721844e+27,1.9293726027397198
ZTF20aappcup,58901.819,ZTF20aappcup_VLASS2.2,59483.0,VLASS2.2,0.433,0.159,581.1809999999969,SN Ia,0.11,upper_limit,1.4380889278770739e+29,6.323778973285303e+27,1.5922767123287584
ZTF20aappghn,58898.869,ZTF20aappghn_VLASS2.2,59562.0,VLASS2.2,0.385,0.141,663.1310000000012,SN Ia,0.099,upper_limit,1.020835826094931e+29,5.891829595992454e+27,1.816797260273976
ZTF20aappgod,58894.929,ZTF20aappgod_VLASS2.2,59506.0,VLASS2.2,0.271,0.134,611.0709999999963,SN Ia,0.076,upper_limit,4.105346614014382e+28,6.160059714286041e+27,1.674167123287661
ZTF20aaqhtcd,58905.889,ZTF20aaqhtcd_VLASS2.2,59495.0,VLASS2.2,0.269,0.102,589.1109999999971,SN Ia,0.06,upper_limit,2.484102387382855e+28,6.280092171537006e+27,1.6140027397260195
ZTF20aaqpxtm,58904.849,ZTF20aaqpxtm_VLASS2.1,59063.0,VLASS2.1,0.483,0.171,158.15099999999802,SN Ia,0.05232,upper_limit,3.354984679543626e+28,6.670000578162263e+27,0.4332904109588987
ZTF20aaqpxtm,58904.849,ZTF20aaqpxtm_VLASS3.1,59984.0,VLASS3.1,0.377,0.088,1079.150999999998,SN Ia,0.05232,detection,2.6186940459377786e+28,0.0,2.9565780821917755
ZTF20aaqrddh,58905.869,ZTF20aaqrddh_VLASS2.1,59063.0,VLASS2.1,0.413,0.176,157.13100000000122,SN Ia,0.0799,upper_limit,6.95204776334814e+28,6.620444164213247e+27,0.43049589041096226
ZTF20aaqrddh,58905.869,ZTF20aaqrddh_VLASS3.1,59984.0,VLASS3.1,0.286,0.099,1078.1310000000012,SN Ia,0.0799,upper_limit,4.814250993505006e+28,0.0,2.953783561643839
ZTF20aaqshoz,58904.859,ZTF20aaqshoz_VLASS2.2,59502.0,VLASS2.2,0.388,0.131,597.140999999996,SN Ia,0.04417,upper_limit,1.8986353652316566e+28,6.235254603578788e+27,1.6360027397260164
ZTF20aaqtebg,58904.859,ZTF20aaqtebg_VLASS2.1,59099.0,VLASS2.1,1.229,0.148,194.140999999996,SN Ia,0.0355,detection,3.8363802219201356e+28,7.805356695731847e+27,0.5318931506849206
ZTF20aaqtebg,58904.859,ZTF20aaqtebg_VLASS3.1,59987.0,VLASS3.1,0.906,0.18,1082.140999999996,SN Ia,0.0355,detection,2.8281208145318493e+28,0.0,2.9647698630136876
ZTF20aaqukzi,58931.579,ZTF20aaqukzi_VLASS3.1,59989.0,VLASS3.1,0.273,0.129,1057.421000000002,SN Ia,0.01812,upper_limit,2.164069950862904e+27,0.0,2.897043835616444
ZTF20aaqvzko,58904.599,ZTF20aaqvzko_VLASS2.1,59097.0,VLASS2.1,0.329,0.139,192.400999999998,SN Ia,0.04,upper_limit,1.3123876857445324e+28,7.770590591242321e+27,0.5271260273972548
ZTF20aaqvzko,58904.599,ZTF20aaqvzko_VLASS3.1,60025.0,VLASS3.1,0.268,0.126,1120.400999999998,SN Ia,0.04,upper_limit,1.0690574461384033e+28,0.0,3.0695917808219124
ZTF20aaqzzyt,58904.849,ZTF20aaqzzyt_VLASS2.1,59107.0,VLASS2.1,0.671,0.229,202.150999999998,SN Ia,0.0676,upper_limit,7.949446039909522e+28,7.936696763598895e+27,0.553838356164378
ZTF20aaqzzyt,58904.849,ZTF20aaqzzyt_VLASS3.1,60026.0,VLASS3.1,0.451,0.166,1121.150999999998,SN Ia,0.0676,upper_limit,5.343070289119515e+28,0.0,3.07164657534246
ZTF20aarasxl,58904.879,ZTF20aarasxl_VLASS2.2,59524.0,VLASS2.2,0.478,0.147,619.1209999999992,SN Ia,0.0231,upper_limit,6.203830177187722e+27,6.121611430275749e+27,1.696221917808217
ZTF20aarbget,58905.859,ZTF20aarbget_VLASS2.2,59542.0,VLASS2.2,1.974,0.429,636.140999999996,SN Ia,0.0225,detection,2.428477263094541e+28,6.029445960563977e+27,1.7428520547945094
ZTF20aarbozi,58903.539,ZTF20aarbozi_VLASS2.2,59558.0,VLASS2.2,0.387,0.133,654.4609999999957,SN Ia,0.04249,upper_limit,1.748197002725308e+28,5.93604709732731e+27,1.7930438356164267
ZTF20aarcpql,58902.629,ZTF20aarcpql_VLASS2.2,59527.0,VLASS2.2,0.737,0.147,624.3709999999992,SN Ia,0.0474,detection,4.172429287398824e+28,6.059442779091933e+27,1.7106054794520527
ZTF20aarkdoj,58904.899,ZTF20aarkdoj_VLASS2.1,59109.0,VLASS2.1,0.241,0.129,204.1010000000024,SN Ia,0.07,upper_limit,3.0716954567210166e+28,7.963214057609872e+27,0.5591808219178147
ZTF20aarkdoj,58904.899,ZTF20aarkdoj_VLASS3.1,59962.0,VLASS3.1,0.365,0.118,1057.1010000000024,SN Ia,0.07,upper_limit,4.652152870137638e+28,0.0,2.8961671232876776
ZTF20aarucek,58904.829,ZTF20aarucek_VLASS2.2,59492.0,VLASS2.2,0.31,0.13,587.1710000000021,SN Ia,0.07,upper_limit,3.951143533541556e+28,6.290717190965479e+27,1.6086876712328824
ZTF20aarvpbq,59287.719,ZTF20aarvpbq_VLASS2.2,59547.0,VLASS2.2,0.309,0.129,259.2810000000027,SN Ia,0.08061,upper_limit,5.299387166179002e+28,8.204917704613681e+27,0.7103589041095963
ZTF20aasapko,58907.589,ZTF20aasapko_VLASS2.2,59529.0,VLASS2.2,0.346,0.133,621.4110000000001,SN Ia,0.07,upper_limit,4.409986008404446e+28,6.099076859797945e+27,1.702495890410959
ZTF20aascttq,58901.879,ZTF20aascttq_VLASS2.1,59045.0,VLASS2.1,0.373,0.174,143.1209999999992,SN Ia,0.071,upper_limit,4.897684229041097e+28,5.84874087872579e+27,0.39211232876712115
ZTF20aascttq,58901.879,ZTF20aascttq_VLASS3.1,59960.0,VLASS3.1,0.381,0.155,1058.1209999999992,SN Ia,0.071,upper_limit,5.002728394811414e+28,0.0,2.898961643835614
ZTF20aasctts,58904.859,ZTF20aasctts_VLASS2.1,59096.0,VLASS2.1,0.305,0.151,191.140999999996,SN Ia-91T,0.04567,upper_limit,1.599010876993292e+28,7.745316081235734e+27,0.5236739726027289
ZTF20aasctts,58904.859,ZTF20aasctts_VLASS3.1,60004.0,VLASS3.1,0.413,0.111,1099.140999999996,SN Ia-91T,0.04567,upper_limit,2.1652180072073104e+28,0.0,3.011345205479441
ZTF20aascwar,58926.819,ZTF20aascwar_VLASS2.1,59110.0,VLASS2.1,0.293,0.116,183.18099999999689,SN Ia,0.048,upper_limit,1.7025002935837928e+28,7.566598667019591e+27,0.501865753424649
ZTF20aascwar,58926.819,ZTF20aascwar_VLASS3.1,59968.0,VLASS3.1,0.243,0.17,1041.1809999999969,SN Ia,0.048,upper_limit,1.411971233245262e+28,0.0,2.852550684931498
ZTF20aascwvz,58904.839,ZTF20aascwvz_VLASS2.2,59542.0,VLASS2.2,0.488,0.149,637.1610000000001,SN Ia,0.069,upper_limit,6.035064930623413e+28,6.024295683807719e+27,1.745646575342466
ZTF20aasdibr,58905.589,ZTF20aasdibr_VLASS2.2,59496.0,VLASS2.2,0.668,0.227,590.4110000000001,SN Ia,0.055,upper_limit,5.147048247291054e+28,6.272834057982811e+27,1.617564383561644
ZTF20aasfaxj,58930.559,ZTF20aasfaxj_VLASS2.1,59072.0,VLASS2.1,0.47,0.186,141.4409999999989,SN Ia,0.05,upper_limit,2.9717588446500955e+28,5.744351251008629e+27,0.38750958904109284
ZTF20aasfaxj,58930.559,ZTF20aasfaxj_VLASS3.1,59967.0,VLASS3.1,0.242,0.084,1036.440999999999,SN Ia,0.05,upper_limit,1.5301396604368577e+28,0.0,2.839564383561641
ZTF20aasfdfr,58926.809,ZTF20aasfdfr_VLASS2.1,59063.0,VLASS2.1,0.548,0.199,136.1909999999989,SN Ia,0.05523,upper_limit,4.2592017742486215e+28,5.393893654663252e+27,0.37312602739725725
ZTF20aasfdfr,58926.809,ZTF20aasfdfr_VLASS3.1,59984.0,VLASS3.1,0.194,0.095,1057.190999999999,SN Ia,0.05523,upper_limit,1.5078196062121033e+28,0.0,2.896413698630134
ZTF20aasitrr,58905.879,ZTF20aasitrr_VLASS3.1,60022.0,VLASS3.1,0.446,0.154,1116.1209999999992,SN Ia,0.02115,upper_limit,4.83846140866057e+27,0.0,3.057865753424655
ZTF20aasivxr,58905.909,ZTF20aasivxr_VLASS3.1,60012.0,VLASS3.1,0.257,0.107,1106.0910000000003,SN Ia,0.02163,upper_limit,2.918148828308989e+27,0.0,3.0303863013698638
ZTF20aasiwcu,58902.909,ZTF20aasiwcu_VLASS2.1,59072.0,VLASS2.1,0.345,0.124,169.09100000000035,SN Ia,0.055,upper_limit,2.6582809061607984e+28,7.129402968838294e+27,0.4632630136986311
ZTF20aasiwcu,58902.909,ZTF20aasiwcu_VLASS3.1,59999.0,VLASS3.1,0.257,0.102,1096.0910000000003,SN Ia,0.055,upper_limit,1.980226646038624e+28,0.0,3.0029890410958915
ZTF20aasjzgc,58903.499,ZTF20aasjzgc_VLASS2.2,59499.0,VLASS2.2,0.424,0.147,595.5009999999966,SN Ia,0.06,upper_limit,3.91546249907186e+28,6.244350542695528e+27,1.6315095890410864
ZTF20aasmueu,58903.799,ZTF20aasmueu_VLASS2.2,59617.0,VLASS2.2,0.458,0.181,713.2010000000009,SN Ia,0.02347,upper_limit,6.139566104197088e+27,5.652713137688082e+27,1.953975342465756
ZTF20aasoarv,58903.799,ZTF20aasoarv_VLASS2.2,59621.0,VLASS2.2,0.449,0.185,717.2010000000009,SN Ia,0.1,upper_limit,1.2163171211653132e+29,5.633600663895378e+27,1.964934246575345
ZTF20aasxerr,58926.819,ZTF20aasxerr_VLASS2.2,59552.0,VLASS2.2,0.347,0.119,625.1809999999969,SN Ia,0.06,upper_limit,3.2043997339102242e+28,6.048674497587512e+27,1.712824657534238
ZTF20aasxfcd,58926.819,ZTF20aasxfcd_VLASS2.2,59552.0,VLASS2.2,0.309,0.126,625.1809999999969,SN Ia,0.07,upper_limit,3.9383979092398097e+28,6.048674497587512e+27,1.712824657534238
ZTF20aaszzez,58929.689,ZTF20aaszzez_VLASS2.1,59051.0,VLASS2.1,0.421,0.167,121.31100000000151,SN Ia,0.054,upper_limit,3.1225663194429993e+28,4.237644722349429e+27,0.3323589041095932
ZTF20aaszzez,58929.689,ZTF20aaszzez_VLASS3.1,59988.0,VLASS3.1,0.425,0.131,1058.3110000000015,SN Ia,0.054,upper_limit,3.1522344079887755e+28,0.0,2.8994821917808262
ZTF20aatpoef,58934.729,ZTF20aatpoef_VLASS2.2,59553.0,VLASS2.2,0.253,0.102,618.2710000000006,SN Ia,0.0711,upper_limit,3.3318462215415876e+28,6.125564458447779e+27,1.6938931506849333
ZTF20aatpoeh,58926.659,ZTF20aatpoeh_VLASS2.1,59062.0,VLASS2.1,0.388,0.151,135.34100000000035,SN Ia,0.07,upper_limit,4.945302229077819e+28,5.33406575417152e+27,0.3707972602739736
ZTF20aatpoeh,58926.659,ZTF20aatpoeh_VLASS3.1,59979.0,VLASS3.1,0.228,0.122,1052.3410000000003,SN Ia,0.07,upper_limit,2.9060023407983057e+28,0.0,2.883126027397261
ZTF20aatppnn,58934.729,ZTF20aatppnn_VLASS2.2,59504.0,VLASS2.2,0.379,0.149,569.2710000000006,SN Ia,0.07182,upper_limit,5.097846978488828e+28,6.390170821258519e+27,1.5596465753424675
ZTF20aatpqps,58929.699,ZTF20aatpqps_VLASS2.2,59548.0,VLASS2.2,0.282,0.108,618.3009999999995,SN Ia,0.03888,upper_limit,1.0610710930938396e+28,6.125424803835028e+27,1.693975342465752
ZTF20aatpwaf,58926.679,ZTF20aatpwaf_VLASS2.1,59062.0,VLASS2.1,0.308,0.152,135.32099999999627,SN Ia,0.09,upper_limit,6.6687129969082885e+28,5.332661564681797e+27,0.37074246575341446
ZTF20aatpwaf,58926.679,ZTF20aatpwaf_VLASS3.1,59979.0,VLASS3.1,0.318,0.119,1052.3209999999965,SN Ia,0.09,upper_limit,6.885229652652064e+28,0.0,2.8830712328767025
ZTF20aatpxkq,58930.759,ZTF20aatpxkq_VLASS2.1,59099.0,VLASS2.1,0.199,0.114,168.2410000000018,SN Ia,0.0687,upper_limit,2.4386529389548194e+28,7.097192208711634e+27,0.46093424657534743
ZTF20aatpxkq,58930.759,ZTF20aatpxkq_VLASS3.1,59974.0,VLASS3.1,0.342,0.144,1043.2410000000018,SN Ia,0.0687,upper_limit,4.191051784535419e+28,0.0,2.85819452054795
ZTF20aatqief,58930.739,ZTF20aatqief_VLASS2.2,59513.0,VLASS2.2,0.422,0.159,582.2609999999986,SN Ia,0.08,upper_limit,7.122308314727479e+28,6.317847201637404e+27,1.5952356164383523
ZTF20aattotq,58931.779,ZTF20aattotq_VLASS2.1,59099.0,VLASS2.1,33.454,2.902,167.22099999999773,SN Ia,0.01439,detection,1.66317396579968e+29,7.05747702514281e+27,0.45813972602739106
ZTF20aattotq,58931.779,ZTF20aattotq_VLASS3.1,59987.0,VLASS3.1,25.792,2.07,1055.2209999999975,SN Ia,0.01439,detection,1.2822557220632913e+29,0.0,2.8910164383561576
ZTF20aattqbi,58933.799,ZTF20aattqbi_VLASS2.2,59558.0,VLASS2.2,0.307,0.116,624.2010000000009,SN Ia,0.065,upper_limit,3.350548750486331e+28,6.061706997389166e+27,1.7101397260273998
ZTF20aattqcv,58933.799,ZTF20aattqcv_VLASS2.2,59548.0,VLASS2.2,0.319,0.119,614.2010000000009,SN Ia,0.06,upper_limit,2.9458314556696304e+28,6.144603775872776e+27,1.6827424657534271
ZTF20aattqnm,58933.799,ZTF20aattqnm_VLASS2.2,59548.0,VLASS2.2,0.249,0.106,614.2010000000009,SN Ia,0.0845,upper_limit,4.717334285927413e+28,6.144603775872776e+27,1.6827424657534271
ZTF20aattqye,58929.809,ZTF20aattqye_VLASS2.2,59497.0,VLASS2.2,0.235,0.106,567.1909999999989,SN Ia,0.086,upper_limit,4.62093668386897e+28,6.402039102575247e+27,1.5539479452054765
ZTF20aattriw,58933.839,ZTF20aattriw_VLASS2.1,59096.0,VLASS2.1,0.336,0.115,162.16100000000006,SN Ia,0.0581,upper_limit,2.901661302696234e+28,6.852229537117582e+27,0.4442767123287673
