name,visual_obs_date,name_epoch,vlass_obs_date,epoch,days_diff,type
ZTF20abeyvwv,59016.599,ZTF20abeyvwv_VLASS3.1,59987.0,VLASS3.1,970.400999999998,SN Ia
ZTF20abeywdn,59022.579,ZTF20abeywdn_VLASS1.2v2,58607.0,VLASS1.2v,-415.5789999999979,SN Ia
ZTF20abeywdn,59022.579,ZTF20abeywdn_VLASS2.2,59554.0,VLASS2.2,531.4210000000021,SN Ia
ZTF20abfadah,59022.729,ZTF20abfadah_VLASS1.1v2,58005.0,VLASS1.1v,-1017.7289999999994,SN Ibn
ZTF20abfadah,59022.729,ZTF20abfadah_VLASS2.1,59072.0,VLASS2.1,49.27100000000064,SN Ibn
ZTF20abfadah,59022.729,ZTF20abfadah_VLASS3.1,59999.0,VLASS3.1,976.2710000000006,SN Ibn
ZTF20abfcrzj,59022.719,ZTF20abfcrzj_VLASS1.1v2,58166.0,VLASS1.1v,-856.7189999999973,SN IIb
ZTF20abfcrzj,59022.719,ZTF20abfcrzj_VLASS2.1,59146.0,VLASS2.1,123.28100000000268,SN IIb
ZTF20abfcrzj,59022.719,ZTF20abfcrzj_VLASS3.1,60103.0,VLASS3.1,1080.281000000003,SN IIb
ZTF20abfcshg,59004.769,ZTF20abfcshg_VLASS1.2v2,58639.0,VLASS1.2v,-365.76900000000023,SN Ia
ZTF20abfcshg,59004.769,ZTF20abfcshg_VLASS2.2,59523.0,VLASS2.2,518.2309999999998,SN Ia
ZTF20abfcsnk,59016.849,ZTF20abfcsnk_VLASS1.2v2,58639.0,VLASS1.2v,-377.849000000002,SN Ia
ZTF20abfcsnk,59016.849,ZTF20abfcsnk_VLASS2.2,59523.0,VLASS2.2,506.150999999998,SN Ia
ZTF20abfcszi,59063.719,ZTF20abfcszi_VLASS1.1v2,58074.0,VLASS1.1v,-989.7189999999972,TDE
ZTF20abfcszi,59063.719,ZTF20abfcszi_VLASS2.1,59104.0,VLASS2.1,40.28100000000268,TDE
ZTF20abfcszi,59063.719,ZTF20abfcszi_VLASS3.1,59989.0,VLASS3.1,925.2810000000028,TDE
ZTF20abfehpe,59040.639,ZTF20abfehpe_VLASS1.2v2,58596.0,VLASS1.2v,-444.63900000000285,SN II
ZTF20abfehpe,59040.639,ZTF20abfehpe_VLASS2.2,59513.0,VLASS2.2,472.36099999999715,SN II
ZTF20abfemvr,59017.579,ZTF20abfemvr_VLASS1.1v2,58027.0,VLASS1.1v,-990.578999999998,SN Ia
ZTF20abfemvr,59017.579,ZTF20abfemvr_VLASS2.1,59109.0,VLASS2.1,91.4210000000021,SN Ia
ZTF20abfemvr,59017.579,ZTF20abfemvr_VLASS3.1,59966.0,VLASS3.1,948.421000000002,SN Ia
ZTF20abffaxl,59013.689,ZTF20abffaxl_VLASS1.2v2,58655.0,VLASS1.2v,-358.6889999999985,SN Ia
ZTF20abffaxl,59013.689,ZTF20abffaxl_VLASS2.2,59558.0,VLASS2.2,544.3110000000015,SN Ia
ZTF20abfhway,59018.589,ZTF20abfhway_VLASS1.2v2,58554.0,VLASS1.2v,-464.58899999999994,SN Ia
ZTF20abfhway,59018.589,ZTF20abfhway_VLASS2.2,59562.0,VLASS2.2,543.4110000000001,SN Ia
ZTF20abfhzhm,59015.619,ZTF20abfhzhm_VLASS1.1v2,58067.0,VLASS1.1v,-948.6189999999988,SN Ia
ZTF20abfhzhm,59015.619,ZTF20abfhzhm_VLASS2.1,59111.0,VLASS2.1,95.38100000000122,SN Ia
ZTF20abfhzhm,59015.619,ZTF20abfhzhm_VLASS3.1,60001.0,VLASS3.1,985.3810000000012,SN Ia
ZTF20abfklsy,59016.779,ZTF20abfklsy_VLASS1.1v2,58027.0,VLASS1.1v,-989.7790000000024,SN Ia
ZTF20abfklsy,59016.779,ZTF20abfklsy_VLASS2.1,59091.0,VLASS2.1,74.22099999999773,SN Ia
ZTF20abfklsy,59016.779,ZTF20abfklsy_VLASS3.1,59987.0,VLASS3.1,970.2209999999976,SN Ia
ZTF20abfqeef,59019.629,ZTF20abfqeef_VLASS1.1v2,58047.0,VLASS1.1v,-972.6290000000008,SN Ia
ZTF20abfqeef,59019.629,ZTF20abfqeef_VLASS2.1,59093.0,VLASS2.1,73.37099999999919,SN Ia
ZTF20abfqeef,59019.629,ZTF20abfqeef_VLASS3.1,59990.0,VLASS3.1,970.3709999999992,SN Ia
ZTF20abfsemq,59019.609,ZTF20abfsemq_VLASS1.2v2,58585.0,VLASS1.2v,-434.609000000004,SN Ia
ZTF20abfsemq,59019.609,ZTF20abfsemq_VLASS2.2,59497.0,VLASS2.2,477.390999999996,SN Ia
ZTF20abfybms,59023.559,ZTF20abfybms_VLASS1.1v2,58027.0,VLASS1.1v,-996.5590000000012,SN Ia
ZTF20abfybms,59023.559,ZTF20abfybms_VLASS2.1,59098.0,VLASS2.1,74.4409999999989,SN Ia
ZTF20abfybms,59023.559,ZTF20abfybms_VLASS3.1,60004.0,VLASS3.1,980.4409999999988,SN Ia
ZTF20abfyriw,59017.639,ZTF20abfyriw_VLASS1.1v2,58069.0,VLASS1.1v,-948.6390000000029,SN Ia
ZTF20abfyriw,59017.639,ZTF20abfyriw_VLASS2.1,59099.0,VLASS2.1,81.36099999999715,SN Ia
ZTF20abfyriw,59017.639,ZTF20abfyriw_VLASS3.1,59987.0,VLASS3.1,969.3609999999971,SN Ia
ZTF20abgakbv,59021.719,ZTF20abgakbv_VLASS1.2v2,58610.0,VLASS1.2v,-411.7189999999973,SN Ia
ZTF20abgakbv,59021.719,ZTF20abgakbv_VLASS2.2,59527.0,VLASS2.2,505.2810000000027,SN Ia
ZTF20abgaovd,59023.589,ZTF20abgaovd_VLASS1.2v2,58640.0,VLASS1.2v,-383.58899999999994,SN Ia
ZTF20abgaovd,59023.589,ZTF20abgaovd_VLASS2.2,59560.0,VLASS2.2,536.4110000000001,SN Ia
ZTF20abgbdeh,59008.839,ZTF20abgbdeh_VLASS1.2v2,58677.0,VLASS1.2v,-331.83899999999994,SN Ia
ZTF20abgbdeh,59008.839,ZTF20abgbdeh_VLASS2.2,59538.0,VLASS2.2,529.1610000000001,SN Ia
ZTF20abgbfyk,59008.839,ZTF20abgbfyk_VLASS1.2v2,58666.0,VLASS1.2v,-342.83899999999994,SN Ia
ZTF20abgbfyk,59008.839,ZTF20abgbfyk_VLASS2.2,59630.0,VLASS2.2,621.1610000000001,SN Ia
ZTF20abgbiet,59014.739,ZTF20abgbiet_VLASS1.2v2,58668.0,VLASS1.2v,-346.7390000000014,SN Ia
ZTF20abgbiet,59014.739,ZTF20abgbiet_VLASS2.2,59616.0,VLASS2.2,601.2609999999986,SN Ia
ZTF20abgbuly,59008.839,ZTF20abgbuly_VLASS1.1v2,58070.0,VLASS1.1v,-938.839,SN IIb
ZTF20abgbuly,59008.839,ZTF20abgbuly_VLASS2.1,59092.0,VLASS2.1,83.16100000000006,SN IIb
ZTF20abgbuly,59008.839,ZTF20abgbuly_VLASS3.1,60058.0,VLASS3.1,1049.161,SN IIb
ZTF20abgbvgl,59008.849,ZTF20abgbvgl_VLASS1.1v2,58020.0,VLASS1.1v,-988.849000000002,SN Ia
ZTF20abgbvgl,59008.849,ZTF20abgbvgl_VLASS2.1,59096.0,VLASS2.1,87.15099999999802,SN Ia
ZTF20abgbvgl,59008.849,ZTF20abgbvgl_VLASS3.1,60031.0,VLASS3.1,1022.150999999998,SN Ia
ZTF20abgbwmt,59022.859,ZTF20abgbwmt_VLASS1.1v2,58034.0,VLASS1.1v,-988.859000000004,SN Ia
ZTF20abgbwmt,59022.859,ZTF20abgbwmt_VLASS2.1,59070.0,VLASS2.1,47.140999999995984,SN Ia
ZTF20abgbwmt,59022.859,ZTF20abgbwmt_VLASS3.1,59975.0,VLASS3.1,952.140999999996,SN Ia
ZTF20abgbxfm,59017.749,ZTF20abgbxfm_VLASS1.2v2,58613.0,VLASS1.2v,-404.74900000000343,SN Ia
ZTF20abgbxfm,59017.749,ZTF20abgbxfm_VLASS2.2,59502.0,VLASS2.2,484.25099999999657,SN Ia
ZTF20abgbxvb,59014.849,ZTF20abgbxvb_VLASS1.2v2,58636.0,VLASS1.2v,-378.849000000002,SN Ib
ZTF20abgbxvb,59014.849,ZTF20abgbxvb_VLASS2.2,59505.0,VLASS2.2,490.150999999998,SN Ib
ZTF20abgbxzn,59015.719,ZTF20abgbxzn_VLASS1.2v2,58619.0,VLASS1.2v,-396.7189999999973,SN Ia
ZTF20abgbxzn,59015.719,ZTF20abgbxzn_VLASS2.2,59527.0,VLASS2.2,511.2810000000027,SN Ia
ZTF20abgdspk,59016.859,ZTF20abgdspk_VLASS1.1v2,58023.0,VLASS1.1v,-993.859000000004,SN Ia
ZTF20abgdspk,59016.859,ZTF20abgdspk_VLASS2.1,59068.0,VLASS2.1,51.140999999995984,SN Ia
ZTF20abgdspk,59016.859,ZTF20abgdspk_VLASS3.1,60013.0,VLASS3.1,996.140999999996,SN Ia
ZTF20abgdtmv,59015.859,ZTF20abgdtmv_VLASS1.1v2,58034.0,VLASS1.1v,-981.859000000004,SN Ia
ZTF20abgdtmv,59015.859,ZTF20abgdtmv_VLASS2.1,59070.0,VLASS2.1,54.140999999995984,SN Ia
ZTF20abgdtmv,59015.859,ZTF20abgdtmv_VLASS3.1,59975.0,VLASS3.1,959.140999999996,SN Ia
ZTF20abgevcw,59024.709,ZTF20abgevcw_VLASS1.1v2,58081.0,VLASS1.1v,-943.7090000000026,SN Ia
ZTF20abgevcw,59024.709,ZTF20abgevcw_VLASS2.1,59109.0,VLASS2.1,84.29099999999744,SN Ia
ZTF20abgevcw,59024.709,ZTF20abgevcw_VLASS3.1,59962.0,VLASS3.1,937.2909999999974,SN Ia
ZTF20abgfekk,59024.579,ZTF20abgfekk_VLASS1.1v2,58027.0,VLASS1.1v,-997.578999999998,SN Ia
ZTF20abgfekk,59024.579,ZTF20abgfekk_VLASS2.1,59109.0,VLASS2.1,84.4210000000021,SN Ia
ZTF20abgfekk,59024.579,ZTF20abgfekk_VLASS3.1,59966.0,VLASS3.1,941.421000000002,SN Ia
ZTF20abgfljj,59021.559,ZTF20abgfljj_VLASS1.2v2,58561.0,VLASS1.2v,-460.5590000000011,SN Ia
ZTF20abgfljj,59021.559,ZTF20abgfljj_VLASS2.2,59495.0,VLASS2.2,473.4409999999989,SN Ia
ZTF20abgfvav,59019.569,ZTF20abgfvav_VLASS1.1v2,58084.0,VLASS1.1v,-935.5690000000031,SN Ia
ZTF20abgfvav,59019.569,ZTF20abgfvav_VLASS2.1,59104.0,VLASS2.1,84.43099999999686,SN Ia
ZTF20abgfvav,59019.569,ZTF20abgfvav_VLASS3.1,59980.0,VLASS3.1,960.4309999999969,SN Ia
ZTF20abgijph,59025.839,ZTF20abgijph_VLASS1.2v2,58628.0,VLASS1.2v,-397.83899999999994,SN Ia
ZTF20abgijph,59025.839,ZTF20abgijph_VLASS2.2,59552.0,VLASS2.2,526.1610000000001,SN Ia
ZTF20abglyot,59026.859,ZTF20abglyot_VLASS1.2v2,58559.0,VLASS1.2v,-467.859000000004,SN Ia
ZTF20abglyot,59026.859,ZTF20abglyot_VLASS2.2,59559.0,VLASS2.2,532.140999999996,SN Ia
ZTF20abgoocl,59034.579,ZTF20abgoocl_VLASS1.1v2,58081.0,VLASS1.1v,-953.578999999998,SN II
ZTF20abgoocl,59034.579,ZTF20abgoocl_VLASS2.1,59096.0,VLASS2.1,61.421000000002095,SN II
ZTF20abgoocl,59034.579,ZTF20abgoocl_VLASS3.1,60004.0,VLASS3.1,969.421000000002,SN II
ZTF20abgpksj,59025.709,ZTF20abgpksj_VLASS1.2v2,58655.0,VLASS1.2v,-370.70900000000256,SN Ia
ZTF20abgpksj,59025.709,ZTF20abgpksj_VLASS2.2,59558.0,VLASS2.2,532.2909999999974,SN Ia
ZTF20abgtran,59010.849,ZTF20abgtran_VLASS1.2v2,58557.0,VLASS1.2v,-453.849000000002,SN Ia
ZTF20abgtran,59010.849,ZTF20abgtran_VLASS2.2,59528.0,VLASS2.2,517.150999999998,SN Ia
ZTF20abgtvhl,59023.739,ZTF20abgtvhl_VLASS1.1v2,58027.0,VLASS1.1v,-996.7390000000014,SN II
ZTF20abgtvhl,59023.739,ZTF20abgtvhl_VLASS2.1,59079.0,VLASS2.1,55.2609999999986,SN II
ZTF20abgtvhl,59023.739,ZTF20abgtvhl_VLASS3.1,59987.0,VLASS3.1,963.2609999999986,SN II
ZTF20abguygh,59021.569,ZTF20abguygh_VLASS1.1v2,58081.0,VLASS1.1v,-940.5690000000031,SN Ia
ZTF20abguygh,59021.569,ZTF20abguygh_VLASS2.1,59109.0,VLASS2.1,87.43099999999686,SN Ia
ZTF20abguygh,59021.569,ZTF20abguygh_VLASS3.1,59962.0,VLASS3.1,940.4309999999969,SN Ia
ZTF20abgwfek,59021.569,ZTF20abgwfek_VLASS1.2v2,58584.0,VLASS1.2v,-437.56900000000314,TDE
ZTF20abgwfek,59021.569,ZTF20abgwfek_VLASS2.2,59533.0,VLASS2.2,511.43099999999686,TDE
ZTF20abgwffm,59023.569,ZTF20abgwffm_VLASS1.2v2,58624.0,VLASS1.2v,-399.56900000000314,SN Ia
ZTF20abgwffm,59023.569,ZTF20abgwffm_VLASS2.2,59506.0,VLASS2.2,482.43099999999686,SN Ia
ZTF20abgwgqj,59021.549,ZTF20abgwgqj_VLASS1.1v2,58028.0,VLASS1.1v,-993.5489999999992,SN Ia
ZTF20abgwgqj,59021.549,ZTF20abgwgqj_VLASS2.1,59098.0,VLASS2.1,76.45100000000093,SN Ia
ZTF20abgwgqj,59021.549,ZTF20abgwgqj_VLASS3.1,59974.0,VLASS3.1,952.4510000000008,SN Ia
ZTF20abgzvff,59021.819,ZTF20abgzvff_VLASS1.2v2,58605.0,VLASS1.2v,-416.81900000000314,SN Ia
ZTF20abgzvff,59021.819,ZTF20abgzvff_VLASS2.2,59536.0,VLASS2.2,514.1809999999969,SN Ia
ZTF20abhjghg,59036.849,ZTF20abhjghg_VLASS1.2v2,58592.0,VLASS1.2v,-444.849000000002,SN Ia
ZTF20abhjghg,59036.849,ZTF20abhjghg_VLASS2.2,59512.0,VLASS2.2,475.150999999998,SN Ia
ZTF20abhjwvh,59027.569,ZTF20abhjwvh_VLASS1.2v2,58553.0,VLASS1.2v,-474.56900000000314,SN II
ZTF20abhjwvh,59027.569,ZTF20abhjwvh_VLASS2.2,59593.0,VLASS2.2,565.4309999999969,SN II
ZTF20abhlncz,59029.689,ZTF20abhlncz_VLASS1.1v2,58017.0,VLASS1.1v,-1012.6889999999984,SN Ib
ZTF20abhlncz,59029.689,ZTF20abhlncz_VLASS2.1,59068.0,VLASS2.1,38.31100000000151,SN Ib
ZTF20abhlncz,59029.689,ZTF20abhlncz_VLASS3.1,59965.0,VLASS3.1,935.3110000000016,SN Ib
ZTF20abhmnom,59025.599,ZTF20abhmnom_VLASS1.1v2,58027.0,VLASS1.1v,-998.599000000002,SN Ia
ZTF20abhmnom,59025.599,ZTF20abhmnom_VLASS2.1,59103.0,VLASS2.1,77.40099999999802,SN Ia
ZTF20abhmnom,59025.599,ZTF20abhmnom_VLASS3.1,59962.0,VLASS3.1,936.400999999998,SN Ia
ZTF20abhmqdn,59034.619,ZTF20abhmqdn_VLASS1.2v2,58609.0,VLASS1.2v,-425.6189999999988,SN Ia
ZTF20abhmqdn,59034.619,ZTF20abhmqdn_VLASS2.2,59540.0,VLASS2.2,505.3810000000012,SN Ia
ZTF20abhrmxh,59020.859,ZTF20abhrmxh_VLASS1.2v2,58606.0,VLASS1.2v,-414.859000000004,SN Ia
ZTF20abhrmxh,59020.859,ZTF20abhrmxh_VLASS2.2,59554.0,VLASS2.2,533.140999999996,SN Ia
ZTF20abhvnzc,59021.609,ZTF20abhvnzc_VLASS1.2v2,58570.0,VLASS1.2v,-451.609000000004,SN Ia
ZTF20abhvnzc,59021.609,ZTF20abhvnzc_VLASS2.2,59495.0,VLASS2.2,473.390999999996,SN Ia
ZTF20abhzgly,59024.839,ZTF20abhzgly_VLASS1.2v2,58642.0,VLASS1.2v,-382.83899999999994,SN Ia
ZTF20abhzgly,59024.839,ZTF20abhzgly_VLASS2.2,59550.0,VLASS2.2,525.1610000000001,SN Ia
ZTF20abidglx,60364.569,ZTF20abidglx_VLASS1.2v2,58587.0,VLASS1.2v,-1777.5690000000031,SN Ia
ZTF20abidglx,60364.569,ZTF20abidglx_VLASS2.2,59511.0,VLASS2.2,-853.5690000000031,SN Ia
ZTF20abijfqq,59027.619,ZTF20abijfqq_VLASS1.2v2,58563.0,VLASS1.2v,-464.6189999999988,SN Ia
ZTF20abijfqq,59027.619,ZTF20abijfqq_VLASS2.2,59538.0,VLASS2.2,510.3810000000012,SN Ia
ZTF20abipuee,59028.649,ZTF20abipuee_VLASS1.2v2,58567.0,VLASS1.2v,-461.6489999999976,SN Ia
ZTF20abipuee,59028.649,ZTF20abipuee_VLASS2.2,59485.0,VLASS2.2,456.3510000000024,SN Ia
ZTF20abirxmf,59041.759,ZTF20abirxmf_VLASS1.1v2,58166.0,VLASS1.1v,-875.7589999999982,SN Ia-pec
ZTF20abirxmf,59041.759,ZTF20abirxmf_VLASS2.1,59146.0,VLASS2.1,104.2410000000018,SN Ia-pec
ZTF20abirxmf,59041.759,ZTF20abirxmf_VLASS3.1,60103.0,VLASS3.1,1061.2410000000018,SN Ia-pec
ZTF20abismub,59017.559,ZTF20abismub_VLASS1.2v2,58641.0,VLASS1.2v,-376.5590000000011,SN IIP
ZTF20abismub,59017.559,ZTF20abismub_VLASS2.2,59563.0,VLASS2.2,545.4409999999989,SN IIP
ZTF20abisrhp,59029.559,ZTF20abisrhp_VLASS1.1v2,58097.0,VLASS1.1v,-932.5590000000012,SN Ia
ZTF20abisrhp,59029.559,ZTF20abisrhp_VLASS2.1,59107.0,VLASS2.1,77.4409999999989,SN Ia
ZTF20abisrhp,59029.559,ZTF20abisrhp_VLASS3.1,60026.0,VLASS3.1,996.4409999999988,SN Ia
ZTF20abisvtr,59028.659,ZTF20abisvtr_VLASS1.1v2,58011.0,VLASS1.1v,-1017.6589999999997,SN Ia
ZTF20abisvtr,59028.659,ZTF20abisvtr_VLASS3.1,60058.0,VLASS3.1,1029.3410000000003,SN Ia
ZTF20abisysx,59120.499,ZTF20abisysx_VLASS1.2v2,58640.0,VLASS1.2v,-480.49900000000343,TDE
ZTF20abisysx,59120.499,ZTF20abisysx_VLASS2.2,59513.0,VLASS2.2,392.50099999999657,TDE
ZTF20abixkhh,59033.629,ZTF20abixkhh_VLASS1.1v2,58067.0,VLASS1.1v,-966.6290000000008,SN Ia
ZTF20abixkhh,59033.629,ZTF20abixkhh_VLASS2.1,59111.0,VLASS2.1,77.37099999999919,SN Ia
ZTF20abixkhh,59033.629,ZTF20abixkhh_VLASS3.1,60001.0,VLASS3.1,967.3709999999992,SN Ia
ZTF20abixkpg,59032.589,ZTF20abixkpg_VLASS1.1v2,58077.0,VLASS1.1v,-955.589,SN Ia
ZTF20abixkpg,59032.589,ZTF20abixkpg_VLASS2.1,59082.0,VLASS2.1,49.41100000000006,SN Ia
ZTF20abixkpg,59032.589,ZTF20abixkpg_VLASS3.1,59982.0,VLASS3.1,949.411,SN Ia
ZTF20abjaapj,59046.869,ZTF20abjaapj_VLASS1.2v2,58629.0,VLASS1.2v,-417.8689999999988,SN II
ZTF20abjaapj,59046.869,ZTF20abjaapj_VLASS2.2,59486.0,VLASS2.2,439.1310000000012,SN II
ZTF20abjapav,59025.699,ZTF20abjapav_VLASS1.2v2,58588.0,VLASS1.2v,-437.6990000000005,SN Ia-91bg
ZTF20abjapav,59025.699,ZTF20abjapav_VLASS2.2,59490.0,VLASS2.2,464.3009999999995,SN Ia-91bg
ZTF20abjatqy,59046.749,ZTF20abjatqy_VLASS1.1v2,58020.0,VLASS1.1v,-1026.7490000000034,SN II
ZTF20abjatqy,59046.749,ZTF20abjatqy_VLASS2.1,59049.0,VLASS2.1,2.2509999999965657,SN II
ZTF20abjatqy,59046.749,ZTF20abjatqy_VLASS3.1,60031.0,VLASS3.1,984.2509999999966,SN II
ZTF20abjbgjj,59023.739,ZTF20abjbgjj_VLASS1.1v2,58051.0,VLASS1.1v,-972.7390000000014,SN II
ZTF20abjbgjj,59023.739,ZTF20abjbgjj_VLASS2.1,59090.0,VLASS2.1,66.2609999999986,SN II
ZTF20abjbgjj,59023.739,ZTF20abjbgjj_VLASS3.1,59992.0,VLASS3.1,968.2609999999986,SN II
ZTF20abjbiqf,59037.709,ZTF20abjbiqf_VLASS1.1v2,58030.0,VLASS1.1v,-1007.7090000000026,SN Ia
ZTF20abjbiqf,59037.709,ZTF20abjbiqf_VLASS2.1,59099.0,VLASS2.1,61.29099999999744,SN Ia
ZTF20abjbiqf,59037.709,ZTF20abjbiqf_VLASS3.1,60015.0,VLASS3.1,977.2909999999974,SN Ia
ZTF20abjcuep,59033.589,ZTF20abjcuep_VLASS1.1v2,58046.0,VLASS1.1v,-987.589,SN Ia
ZTF20abjcuep,59033.589,ZTF20abjcuep_VLASS2.1,59068.0,VLASS2.1,34.41100000000006,SN Ia
ZTF20abjcuep,59033.589,ZTF20abjcuep_VLASS3.1,59965.0,VLASS3.1,931.411,SN Ia
ZTF20abjfufv,59105.659,ZTF20abjfufv_VLASS1.2v2,58625.0,VLASS1.2v,-480.6589999999997,SN Ia
ZTF20abjfufv,59105.659,ZTF20abjfufv_VLASS2.2,59489.0,VLASS2.2,383.3410000000003,SN Ia
ZTF20abjgfac,59038.809,ZTF20abjgfac_VLASS1.2v2,58566.0,VLASS1.2v,-472.8090000000011,SN Ia
ZTF20abjgfac,59038.809,ZTF20abjgfac_VLASS2.2,59525.0,VLASS2.2,486.1909999999989,SN Ia
ZTF20abjkvyt,59034.729,ZTF20abjkvyt_VLASS1.2v2,58655.0,VLASS1.2v,-379.72899999999936,SN Ia
ZTF20abjkvyt,59034.729,ZTF20abjkvyt_VLASS2.2,59558.0,VLASS2.2,523.2710000000006,SN Ia
ZTF20abjkxwa,59022.859,ZTF20abjkxwa_VLASS1.2v2,58580.0,VLASS1.2v,-442.859000000004,SN Ia
ZTF20abjkxwa,59022.859,ZTF20abjkxwa_VLASS2.2,59506.0,VLASS2.2,483.140999999996,SN Ia
ZTF20abjlaim,59032.579,ZTF20abjlaim_VLASS1.2v2,58573.0,VLASS1.2v,-459.5789999999979,SN Ia
ZTF20abjlaim,59032.579,ZTF20abjlaim_VLASS2.2,59502.0,VLASS2.2,469.4210000000021,SN Ia
ZTF20abjonjs,59035.729,ZTF20abjonjs_VLASS1.1v2,58074.0,VLASS1.1v,-961.7289999999994,SN II
ZTF20abjonjs,59035.729,ZTF20abjonjs_VLASS2.1,59104.0,VLASS2.1,68.27100000000064,SN II
ZTF20abjonjs,59035.729,ZTF20abjonjs_VLASS3.1,59989.0,VLASS3.1,953.2710000000006,SN II
ZTF20abjpvce,59045.629,ZTF20abjpvce_VLASS1.1v2,58098.0,VLASS1.1v,-947.6290000000008,SN Ib
ZTF20abjpvce,59045.629,ZTF20abjpvce_VLASS2.1,59067.0,VLASS2.1,21.370999999999185,SN Ib
ZTF20abjpvce,59045.629,ZTF20abjpvce_VLASS3.1,60002.0,VLASS3.1,956.3709999999992,SN Ib
ZTF20abjrror,59035.619,ZTF20abjrror_VLASS1.1v2,58014.0,VLASS1.1v,-1021.6189999999988,SN Ia
ZTF20abjrror,59035.619,ZTF20abjrror_VLASS2.1,59026.0,VLASS2.1,-9.618999999998778,SN Ia
ZTF20abjrror,59035.619,ZTF20abjrror_VLASS3.1,59957.0,VLASS3.1,921.3810000000012,SN Ia
ZTF20abjtavx,59026.759,ZTF20abjtavx_VLASS1.1v2,58085.0,VLASS1.1v,-941.7589999999982,SN Ib
ZTF20abjtavx,59026.759,ZTF20abjtavx_VLASS2.1,59040.0,VLASS2.1,13.241000000001804,SN Ib
ZTF20abjtavx,59026.759,ZTF20abjtavx_VLASS3.1,60022.0,VLASS3.1,995.2410000000018,SN Ib
ZTF20abjubmm,59042.639,ZTF20abjubmm_VLASS1.1v2,58040.0,VLASS1.1v,-1002.6390000000029,SN Ia
ZTF20abjubmm,59042.639,ZTF20abjubmm_VLASS2.1,59108.0,VLASS2.1,65.36099999999715,SN Ia
ZTF20abjubmm,59042.639,ZTF20abjubmm_VLASS3.1,60001.0,VLASS3.1,958.3609999999971,SN Ia
ZTF20abjuxoy,59046.789,ZTF20abjuxoy_VLASS1.2v2,58567.0,VLASS1.2v,-479.7890000000043,SN II
ZTF20abjuxoy,59046.789,ZTF20abjuxoy_VLASS2.2,59485.0,VLASS2.2,438.2109999999957,SN II
ZTF20abjwuju,59040.659,ZTF20abjwuju_VLASS1.2v2,58655.0,VLASS1.2v,-385.6589999999997,SN Ia
ZTF20abjwuju,59040.659,ZTF20abjwuju_VLASS2.2,59558.0,VLASS2.2,517.3410000000003,SN Ia
ZTF20abjwuuv,59037.699,ZTF20abjwuuv_VLASS1.1v2,58074.0,VLASS1.1v,-963.6990000000004,SN Ia
ZTF20abjwuuv,59037.699,ZTF20abjwuuv_VLASS2.1,59045.0,VLASS2.1,7.300999999999476,SN Ia
ZTF20abjwuuv,59037.699,ZTF20abjwuuv_VLASS3.1,60058.0,VLASS3.1,1020.3009999999996,SN Ia
ZTF20abjwvdh,59043.719,ZTF20abjwvdh_VLASS1.2v2,58572.0,VLASS1.2v,-471.7189999999973,SN Ia
ZTF20abjwvdh,59043.719,ZTF20abjwvdh_VLASS2.2,59494.0,VLASS2.2,450.2810000000027,SN Ia
ZTF20abjxrhg,59042.759,ZTF20abjxrhg_VLASS1.2v2,58585.0,VLASS1.2v,-457.7589999999982,SN Ia
ZTF20abjxrhg,59042.759,ZTF20abjxrhg_VLASS2.2,59492.0,VLASS2.2,449.2410000000018,SN Ia
ZTF20abjxwga,59040.759,ZTF20abjxwga_VLASS1.1v2,58046.0,VLASS1.1v,-994.7589999999982,SN Ia
ZTF20abjxwga,59040.759,ZTF20abjxwga_VLASS2.1,59073.0,VLASS2.1,32.241000000001804,SN Ia
ZTF20abjxwga,59040.759,ZTF20abjxwga_VLASS3.1,60008.0,VLASS3.1,967.2410000000018,SN Ia
ZTF20abjyorg,59036.819,ZTF20abjyorg_VLASS1.1v2,58102.0,VLASS1.1v,-934.8190000000031,SN II
ZTF20abjyorg,59036.819,ZTF20abjyorg_VLASS2.1,59066.0,VLASS2.1,29.180999999996857,SN II
ZTF20abjyorg,59036.819,ZTF20abjyorg_VLASS3.1,59965.0,VLASS3.1,928.1809999999969,SN II
ZTF20abjyoty,59054.789,ZTF20abjyoty_VLASS1.1v2,58102.0,VLASS1.1v,-952.7890000000044,SN II
ZTF20abjyoty,59054.789,ZTF20abjyoty_VLASS2.1,59076.0,VLASS2.1,21.210999999995693,SN II
ZTF20abjyoty,59054.789,ZTF20abjyoty_VLASS3.1,59966.0,VLASS3.1,911.2109999999956,SN II
ZTF20abjyryn,59035.619,ZTF20abjyryn_VLASS1.1v2,58082.0,VLASS1.1v,-953.6189999999988,SN II
ZTF20abjyryn,59035.619,ZTF20abjyryn_VLASS2.1,59099.0,VLASS2.1,63.38100000000122,SN II
ZTF20abjyryn,59035.619,ZTF20abjyryn_VLASS3.1,59974.0,VLASS3.1,938.3810000000012,SN II
ZTF20abkacis,59044.639,ZTF20abkacis_VLASS1.1v2,58054.0,VLASS1.1v,-990.6390000000029,SN Ia
ZTF20abkacis,59044.639,ZTF20abkacis_VLASS2.1,59112.0,VLASS2.1,67.36099999999715,SN Ia
ZTF20abkacis,59044.639,ZTF20abkacis_VLASS3.1,60014.0,VLASS3.1,969.3609999999971,SN Ia
ZTF20abkcril,59041.759,ZTF20abkcril_VLASS1.1v2,58033.0,VLASS1.1v,-1008.7589999999982,SN Ia
